transaction_id,originator_name,originator_country,originator_SIC,originator_NACE,beneficiary_name,beneficiary_country,beneficiary_SIC,beneficiary_NACE,amount,currency,pattern,date
67818572-0658-4b9d-9b37-f980623df524,"Holloway, Carter and Sosa",Turkey,3511,D35,Brown-Williams,Iran,3511,D35,137.28,USD,high-risk-country,2025-07-20
34a8d2dd-6b9f-4487-b779-a23bb228da89,"King, Roberts and Calhoun",Singapore,3511,D35,Anderson Group,Holy See (Vatican City State),0111,A01,43994.78,USD,normal,2025-03-16
f710c7d7-dc4b-48c0-a9e4-cf839c2ac70d,Torres-Lopez,Honduras,0111,A01,Diaz Group,Philippines,6419,K64,29965.42,USD,normal,2025-08-01
12b8b63c-a1f4-448f-9d3e-fa83ea6cf99c,Barnes-Walker,Russian Federation,6419,K64,"Ellis, Thompson and Garner",British Virgin Islands,0111,A01,12229.41,USD,normal,2025-01-31
214119c8-5f07-46e3-964d-8843e6be8263,Glass Inc,Indonesia,6201,J62,Walsh Ltd,Barbados,6201,J62,581.4,USD,structuring,2025-02-01
f6f7f68b-21a7-44b6-ae5e-040bc7e50d8c,"Turner, Spencer and Riggs",Peru,3020,C30,"Miranda, Brown and Smith",El Salvador,3511,D35,26580.76,USD,normal,2025-06-18
7037bd42-685a-496c-99bc-5fe3fec064ec,Bishop-Graham,Aruba,4711,G47,Swanson PLC,Chad,6201,J62,18595.13,USD,normal,2025-05-24
cc794c1c-3dd7-486c-b238-ff2175d26727,"Martinez, Long and Hart",Cambodia,3511,D35,"Wong, Martinez and Welch",Central African Republic,8622,Q86,33378.79,USD,normal,2025-07-09
621cad15-4004-46ad-b4ad-ab5f4a8bded7,Stein-Ward,Mongolia,4920,H49,Gonzalez PLC,Svalbard & Jan Mayen Islands,4920,H49,6247.12,USD,structuring,2025-02-08
81221b4c-b510-4dd1-9e1f-61915eafff8f,"Torres, Romero and Bell",Isle of Man,4711,G47,Adams PLC,North Korea,4920,H49,15492.71,USD,high-risk-country,2025-06-24
5ce83201-e751-4388-9e46-5ccf9dea7683,Hale-Jackson,Maldives,8622,Q86,"Padilla, James and Hayes",Samoa,3511,D35,28055.49,USD,normal,2025-04-12
b8e40ec2-43e5-4336-a41e-03cefedd3013,Schneider-Miller,Saint Lucia,4920,H49,Dunn PLC,Namibia,6201,J62,37624.67,USD,structuring,2025-07-27
20d9e3ab-de0b-42de-98f5-d86f5e04fb73,Harrison-Caldwell,Israel,4920,H49,Walker-Galloway,Syria,3020,C30,21237.63,USD,high-risk-country,2025-02-04
409c41ad-35f5-469a-a976-16383cb7db14,"Haynes, Ferguson and Norman",Brunei Darussalam,3020,C30,"Douglas, Vaughn and Gomez",North Korea,3020,C30,32542.98,USD,high-risk-country,2025-07-28
8d61dc71-83cd-4644-9716-d549a424bfd1,George PLC,Macedonia,0111,A01,"Smith, York and Hernandez",Georgia,6201,J62,25664.99,USD,normal,2025-06-15
e2fcd9cd-94d5-468c-9570-04ec5d1c3916,Andrade and Sons,Anguilla,6419,K64,"Smith, York and Hernandez",Georgia,6201,J62,35798.72,USD,normal,2025-05-24
ef023745-95e1-4f61-a031-c496e67a8a33,"Luna, Nelson and Brewer",Albania,6201,J62,Scott LLC,Faroe Islands,3020,C30,6433.8,USD,normal,2025-05-24
2fe9b036-0805-4201-aa0c-eff766ef0c88,Brown-Moore,Ghana,6201,J62,"Turner, Wells and Campbell",Malaysia,3511,D35,16019.41,USD,normal,2025-07-31
0a1879c6-e103-44f2-9cc7-dc5a7c98aa65,Martin-Harvey,Jordan,4711,G47,Sellers LLC,North Korea,4711,G47,21479.72,USD,high-risk-country,2025-04-01
b8b85bad-234a-4e28-a1bc-e3f9525a7f91,Green-Brooks,Kazakhstan,0111,A01,Stewart-Hayden,French Guiana,0111,A01,20549.8,USD,normal,2025-07-29
0fa39516-f070-4a7b-a694-18a3c07c5378,"Guzman, Russell and Harris",Malaysia,4920,H49,Sanchez and Sons,Cape Verde,3511,D35,27239.06,USD,normal,2025-06-07
693c2f0b-8adc-4ede-bd04-bebac7707b7e,Martin Inc,Moldova,4920,H49,Moon Group,Tunisia,6419,K64,15678.57,USD,normal,2025-06-13
2b99941a-8bb0-4f81-8339-b230fb1f9e29,"Martin, Turner and Pena",Peru,3511,D35,"Gould, Wright and Harrell",Western Sahara,4920,H49,16249.47,USD,structuring,2025-03-27
948a9799-eb71-4da0-8742-be7b1bd30bd3,Fox Ltd,Madagascar,8622,Q86,Gilmore PLC,Belize,8622,Q86,13469.79,USD,normal,2025-03-04
3059cdfd-5047-4dec-ab91-0523bf9d9efd,"Holt, Galvan and King",Seychelles,0111,A01,Anderson-Baker,Gambia,3511,D35,6802.78,USD,normal,2025-08-07
00fecf22-53bc-4bf0-92d3-f6bb8d4a818e,"Patterson, Miller and Watkins",Mayotte,6201,J62,Castillo Ltd,Indonesia,0111,A01,9463.43,USD,layering,2025-08-07
bd8b6b36-cc11-4018-a4d0-db5e6196e9d3,Long-Patterson,Gambia,6201,J62,Jordan Inc,Congo,6419,K64,5293.09,USD,normal,2025-04-30
a0982a9e-edfe-4189-8fa2-ed6f93bd650d,Hickman-Santos,Montserrat,8622,Q86,Madden-Keller,Gabon,3020,C30,20964.92,USD,normal,2025-01-01
ec07778d-7284-4ca6-b265-a4087c8bc0cb,Neal-Richardson,Myanmar,8622,Q86,Hernandez-Anderson,South Georgia and the South Sandwich Islands,6201,J62,14649.33,USD,normal,2025-01-19
c9eaf86d-31f8-49f0-a54f-8efc8315f40d,Arnold and Sons,Iceland,4711,G47,Cox-Fleming,Antarctica (the territory South of 60 deg S),3020,C30,5238.93,USD,normal,2025-06-23
a2ddaf66-fac1-4e27-ad7a-8007865c86e2,"Hayes, Clarke and Johnson",Azerbaijan,8622,Q86,"Hobbs, Davis and Cunningham",Guam,3020,C30,21496.22,USD,normal,2025-01-20
614e51a1-d7a7-41be-b73f-7fa3f4bda264,Taylor-Rivera,Mongolia,6419,K64,"Woodard, Brown and Mckinney",Botswana,8622,Q86,11613.94,USD,normal,2025-07-01
91e880f7-038c-4429-8fa5-b1d39f821fcc,"Proctor, Stevens and Collier",Venezuela,3511,D35,"Morton, Ford and Myers",Macedonia,0111,A01,30694.91,USD,normal,2025-06-29
5cb4fff2-5587-43a8-b349-707de3acee74,Russell-Cooper,Iraq,0111,A01,Dixon Group,Grenada,6201,J62,37941.21,USD,normal,2025-07-21
68f28b5f-2e7e-4dda-96ad-0a536f14ddf4,"Deleon, Lewis and Myers",Saint Helena,3511,D35,"Caldwell, Jackson and Gonzalez",Taiwan,4711,G47,41559.85,USD,structuring,2025-03-02
a5954c35-7574-4e4a-804f-3f2682a5d424,Miles Group,Saint Barthelemy,6419,K64,Miles Group,Philippines,0111,A01,16905.7,USD,same-owner,2025-05-15
55f5701f-8f8d-40db-a042-6bab623ffcd0,Hernandez Group,San Marino,6419,K64,Bishop Ltd,Cameroon,8622,Q86,31747.85,USD,structuring,2025-05-23
6ff18246-9659-46e3-a74a-39b8c88a79b3,Browning and Sons,Heard Island and McDonald Islands,4920,H49,Flowers LLC,Antigua and Barbuda,0111,A01,45285.68,USD,structuring,2025-03-12
c9b41256-9490-4214-8635-382635431f74,Gonzalez Inc,Armenia,6201,J62,"Smith, York and Hernandez",Georgia,6201,J62,45857.7,USD,normal,2025-06-24
6f3af6e3-18b2-4eba-ac44-ccb4635da06e,"Miranda, Brown and Smith",El Salvador,3511,D35,Diaz-Braun,Saint Lucia,8622,Q86,32709.22,USD,normal,2025-04-08
3d982c3e-e1c0-4bfc-8559-ae48436843c6,Jones-Bell,Kazakhstan,3020,C30,Paul-King,Uganda,4711,G47,21368.66,USD,normal,2025-01-05
d6115806-2dbb-4d58-804d-dd29de91c901,Browning and Sons,Heard Island and McDonald Islands,4920,H49,"Diaz, Ortega and Roman",Cayman Islands,4920,H49,9298.73,USD,layering,2025-07-07
62713e37-86c1-4892-a61f-51525389233a,Taylor-Rivera,Mongolia,6419,K64,Miller-Jensen,Botswana,0111,A01,46120.01,USD,normal,2025-03-10
cde604f5-1a3a-495b-a28d-29d9b0318e1f,"Adkins, Smith and Mills",Czech Republic,4711,G47,Mason-Martinez,Uganda,6419,K64,30854.5,USD,normal,2025-03-07
8761a48b-b22a-4404-80bf-dd8fd0a07018,Fisher-Miller,Namibia,6419,K64,Hall Ltd,El Salvador,6419,K64,9452.41,USD,layering,2025-04-19
86c1656f-1d87-498f-ad7d-ee93e096e233,"Cunningham, Parker and Evans",Cote d'Ivoire,6419,K64,"Cunningham, Parker and Evans",Madagascar,4920,H49,23514.97,USD,same-owner,2025-01-15
ad9e689e-5843-49f8-8be5-f3e3c57bb3c0,"Wong, Williams and Spencer",Kuwait,6201,J62,Fritz Group,Cayman Islands,6419,K64,10784.4,USD,normal,2025-04-14
65d753b5-c9c9-4a44-891a-6b10d81b7ef0,Paul-King,Uganda,4711,G47,Warner and Sons,Andorra,6201,J62,4852.51,USD,normal,2025-05-30
eacba927-e008-43d0-95f5-ede3bf78ea60,Ramsey Ltd,Mali,6201,J62,Hooper-Anderson,Belarus,6201,J62,28095.55,USD,normal,2025-08-08
abe5237f-6212-45fc-aeca-9c79c37615db,Davis Inc,Falkland Islands (Malvinas),4920,H49,Butler-Anderson,Iran,4920,H49,30881.4,USD,high-risk-country,2025-01-15
34334b76-62e5-4fb8-80c1-ff4e147b6b7c,"Garza, Glass and Evans",Mozambique,8622,Q86,Hamilton-Scott,Sierra Leone,3020,C30,35258.78,USD,normal,2025-05-30
dca0a9b4-a868-44b7-8d02-dad6f5bb3dae,"Guzman, Russell and Harris",Malaysia,4920,H49,"Diaz, Washington and Moore",North Korea,0111,A01,2170.45,USD,high-risk-country,2025-07-16
bcaf1dde-d85c-4373-8682-4d8692d20bf9,Carrillo Ltd,Equatorial Guinea,8622,Q86,Grant LLC,Mauritania,3511,D35,25833.54,USD,normal,2025-01-14
f3772eef-d827-4aa0-9850-458104a6365d,"Patterson, Miller and Watkins",Mayotte,6201,J62,"Walker, Barnes and Reed",Reunion,8622,Q86,6810.46,USD,normal,2025-05-21
069bfabd-d861-4b3b-9792-90e811b69b34,"Caldwell, Jackson and Gonzalez",Taiwan,4711,G47,Graham-Hayes,Cameroon,6201,J62,31611.75,USD,normal,2025-06-26
1d768c83-2b26-41be-93a3-e0cf70b5ec6c,"Arellano, Moody and Johnson",Jersey,4711,G47,Ware-Moore,Cuba,6201,J62,9105.32,USD,layering,2025-06-09
fc10d554-ae41-46cf-ab22-515aaa5ec1a3,Gonzalez LLC,Thailand,6419,K64,Gonzalez LLC,Micronesia,3020,C30,24300.05,USD,same-owner,2025-06-08
d8423bd1-2f8a-4a37-94d0-5892365f0129,Rhodes-Woods,Tokelau,0111,A01,Lopez-Huffman,Ethiopia,3511,D35,43158.14,USD,normal,2025-04-22
0c122e51-03e7-42e5-a367-4475b6aa0953,"Luna, Nelson and Brewer",Albania,6201,J62,"Cervantes, Gaines and Briggs",Ethiopia,0111,A01,26761.27,USD,normal,2025-07-11
144e1877-5bb3-4a5b-916d-227dbb35294d,Torres-Lopez,Honduras,0111,A01,Torres-Lopez,Philippines,6419,K64,48397.34,USD,same-owner,2025-02-24
1c983390-e320-40e4-88f6-67a6b06e3217,"Carr, Jordan and Browning",Anguilla,3020,C30,"Carr, Jordan and Browning",Costa Rica,6201,J62,35969.3,USD,same-owner,2025-03-04
36fd9771-6aa9-4043-a340-80b478473c8f,Schmidt Inc,French Southern Territories,4920,H49,Bowman Group,Jordan,3511,D35,39152.16,USD,normal,2025-06-15
2913c810-709a-459b-bd82-580c30a2e33e,Brown and Sons,Fiji,4711,G47,Brown and Sons,Uzbekistan,0111,A01,15762.64,USD,same-owner,2025-07-20
a7890de6-0fc8-4a78-9a3c-51fd0924fbeb,"Johnson, Church and Ingram",Latvia,4711,G47,Tucker-Chapman,Belarus,0111,A01,37886.55,USD,normal,2025-07-18
2f62d609-ab2a-4da3-ae42-f68da116f92d,"Best, Berg and Charles",Kyrgyz Republic,4920,H49,Golden-Fry,Solomon Islands,3511,D35,1572.09,USD,normal,2025-06-27
ee002324-0635-4104-874a-0a17ed9c1b3f,Travis-Williams,Zambia,3511,D35,Lopez-Burke,Bermuda,6201,J62,18048.58,USD,normal,2025-04-14
cdfeb5e4-87ce-4ae3-b793-a950bfa6cc2d,Cox-Smith,Jordan,6201,J62,Cox-Smith,Bolivia,4711,G47,32332.98,USD,same-owner,2025-04-18
40ddb47d-a579-475d-b212-c06d0f93ff20,Oneal and Sons,Niger,0111,A01,Jordan Inc,Dominican Republic,6201,J62,9886.47,USD,layering,2025-03-01
b061f3ea-3eb2-49ee-b419-6f8e4e4d3309,"Hobbs, Davis and Cunningham",Guam,3020,C30,Harris-Howell,Saint Kitts and Nevis,6201,J62,34435.48,USD,normal,2025-06-12
a6bbc663-41d7-43d9-98d8-148b83a7e0c3,"Cervantes, Gaines and Briggs",Ethiopia,0111,A01,Hale-Jackson,Maldives,8622,Q86,44755.18,USD,normal,2025-01-18
bc5c71ed-1bb8-4833-b5af-6fe0917e08ab,"Mcguire, Gonzalez and Jones",Switzerland,3511,D35,Fuller-Dawson,Bulgaria,6201,J62,18804.74,USD,normal,2025-08-05
57ac2639-2458-41e3-a538-cad035e7bf8d,Davis LLC,Andorra,4920,H49,"Costa, Ferguson and Brady",Bolivia,4711,G47,9990.59,USD,layering,2025-07-29
fa4b2012-5386-4915-9300-f3b8f68b78cc,Young PLC,Georgia,6419,K64,Hickman Ltd,Jordan,6201,J62,23950.47,USD,normal,2025-01-31
bcafb714-f440-440e-a283-a50140bdf561,Dunn PLC,Namibia,6201,J62,Reyes and Sons,North Korea,3020,C30,33073.36,USD,high-risk-country,2025-05-22
5447759f-ed1b-422d-8ea7-63888980cc9b,Greene-Beard,Guinea-Bissau,3020,C30,"Guzman, Russell and Harris",Malaysia,4920,H49,49658.62,USD,normal,2025-01-12
d1cdf75f-6751-405b-8f57-8046c7108726,"Delgado, Atkinson and Hudson",Micronesia,3511,D35,Shea LLC,Macedonia,0111,A01,17699.7,USD,normal,2025-03-30
82a27958-6004-4a78-98e2-7a75ab5547b9,Williams-Alexander,Nicaragua,4920,H49,"Douglas, Vaughn and Gomez",Gambia,3020,C30,9927.62,USD,layering,2025-07-27
88dbec45-9154-4a6d-9c36-8108f478ffdc,Brown-Fitzgerald,Solomon Islands,4711,G47,Bass-Bryan,Bahamas,4711,G47,7425.54,USD,normal,2025-07-12
e7903bd5-9434-4165-acdd-776f28c01004,Nguyen-Brooks,Nicaragua,6201,J62,"Smith, Lopez and Rodriguez",Algeria,4920,H49,32518.11,USD,normal,2025-03-18
4a684f9d-f0a6-4476-88ed-3ca50b403594,Olson Ltd,Nicaragua,3020,C30,Lowe PLC,Pitcairn Islands,3020,C30,20351.02,USD,normal,2025-02-05
c4856cbe-8fd8-43e3-be79-61c9d55693fc,Taylor-Rivera,Mongolia,6419,K64,Williams-Jones,Oman,0111,A01,44192.02,USD,normal,2025-07-06
0a8204a0-681d-4f9a-a59e-a93dbb0e17fe,"Lane, Small and Gonzalez",Turks and Caicos Islands,8622,Q86,Martin-Harvey,Jordan,4711,G47,8810.73,USD,normal,2025-07-26
28b59c00-c824-421b-b96f-c182c6a74250,Hart LLC,Angola,3511,D35,Hart LLC,Singapore,3511,D35,2608.33,USD,same-owner,2025-03-02
7b5bef89-a2d7-4dc1-9660-dbe3660afbd0,Grant LLC,Mauritania,3511,D35,Nguyen Group,Mozambique,3020,C30,23756.22,USD,normal,2025-06-01
131f2a47-f5c4-47d3-93eb-a73d6effd137,Martin-Harvey,Jordan,4711,G47,"Haney, Palmer and Young",Syria,0111,A01,39871.7,USD,high-risk-country,2025-05-25
a6f62f3b-114e-4ed8-82b3-e3b45b75449b,Hernandez Group,San Marino,6419,K64,Irwin-Murphy,Niger,6419,K64,47035.04,USD,normal,2025-01-30
1d2107a6-b354-4b4c-a120-7853194d6bd9,"Leonard, Perez and Stevens",Vietnam,6419,K64,Romero Group,Tanzania,8622,Q86,25440.15,USD,normal,2025-02-18
68fadaf0-9e6b-4832-a4ea-64ee49079fc8,Charles PLC,Somalia,0111,A01,"Roberts, Steele and Dougherty",Macao,4711,G47,6847.09,USD,normal,2025-03-02
6fac6905-df7e-43ca-9d51-43244175b6bf,Wilson and Sons,Brazil,4920,H49,"Roberts, Lucas and Fischer",Syria,3511,D35,31418.38,USD,high-risk-country,2025-08-05
a096edad-5531-4bfc-a622-e028470f51af,Simpson LLC,Saint Kitts and Nevis,3511,D35,Brown and Sons,Barbados,6201,J62,18249.25,USD,structuring,2025-08-08
d391046e-ddb4-4a36-9a9e-95f25e68bd23,"Caldwell, Jackson and Gonzalez",Taiwan,4711,G47,May Group,Iceland,8622,Q86,21029.86,USD,normal,2025-05-07
e5c278ca-289b-4f59-808c-54050c47d1c7,Simpson-Baker,Gibraltar,3511,D35,Carney-Hopkins,Anguilla,4711,G47,39094.91,USD,normal,2025-06-26
b8fc3f39-3107-4f5d-b6f1-b931af95007d,Clark-Guzman,Mayotte,6201,J62,Monroe-Harris,Gambia,3511,D35,587.06,USD,normal,2025-01-18
9e6491c5-f893-463c-9c56-a13426304d77,"Wong, Williams and Spencer",Kuwait,6201,J62,Johnson Group,Moldova,6201,J62,9521.63,USD,layering,2025-06-18
f77e9f0a-bde7-484b-8e3a-486a45d0b093,Stevenson-Keith,Aruba,3511,D35,"Schmidt, Crawford and Roberts",Ethiopia,4920,H49,46534.06,USD,normal,2025-05-20
20eea7b5-0aad-4f92-8f1d-4c2464221d57,"Griffith, Mitchell and Miller",Northern Mariana Islands,3511,D35,Hensley-Phillips,Djibouti,0111,A01,32779.62,USD,normal,2025-03-20
f391b228-cd53-40c5-941e-85ec95530e09,Hensley-Phillips,Djibouti,0111,A01,Castillo Ltd,Indonesia,0111,A01,49532.74,USD,normal,2025-06-20
b3bb6d4f-2dfe-4a71-806d-d4258976dda3,Lowe PLC,Pitcairn Islands,3020,C30,Madden-Keller,Gabon,3020,C30,27803.93,USD,normal,2025-06-15
0a7641a2-1d89-4449-b21e-2b031a227931,Welch PLC,Iceland,3020,C30,"Brown, Lynch and Johnson",Ghana,0111,A01,17826.52,USD,normal,2025-07-22
0b2e6ce0-7c22-41e4-acc9-39428ba9f07b,Soto Group,Antigua and Barbuda,6201,J62,Jordan Inc,Congo,6419,K64,12548.33,USD,normal,2025-06-13
dc08df3d-b20c-4ae6-bd39-da75cc86edb0,Mcintyre-Williams,Australia,8622,Q86,"Schmidt, Booth and Stephens",Comoros,4920,H49,14000.73,USD,structuring,2025-06-22
3fb67103-28f6-46ac-9f37-dcee0acaa8c8,"White, Estes and Bullock",Solomon Islands,0111,A01,Cole-Calderon,Ecuador,3020,C30,16506.86,USD,structuring,2025-03-05
c72202f8-6605-4e75-90ef-1178a3c94e0c,Smith LLC,Switzerland,3020,C30,"White, Estes and Bullock",Solomon Islands,0111,A01,18916.36,USD,structuring,2025-06-17
f5356048-1ee9-471e-8e57-f794176dd5d0,Lynch-Francis,Iraq,4711,G47,"Martinez, Mahoney and Ellis",Guam,6419,K64,11921.97,USD,normal,2025-03-13
ce589c7e-f6e2-4201-ba4b-3b47bebee085,Patterson-Guerrero,Antigua and Barbuda,8622,Q86,Patterson-Guerrero,Mayotte,4711,G47,29398.42,USD,same-owner,2025-04-26
7dcda82d-9195-4261-a37e-742af590f97f,"Delgado, Atkinson and Hudson",Micronesia,3511,D35,"Roberts, Steele and Dougherty",Macao,4711,G47,9630.96,USD,normal,2025-06-09
1a008ce9-1c4c-4710-90a0-47e0c3403935,"King, Horn and Colon",Grenada,8622,Q86,"King, Horn and Colon",Georgia,6419,K64,10623.56,USD,same-owner,2025-06-03
331ba33f-a145-4e13-a35c-e049ed2c7699,Barry-Charles,Nicaragua,4920,H49,"Gould, Wright and Harrell",Western Sahara,4920,H49,28989.37,USD,normal,2025-03-02
0db1b6f8-8972-4bd9-8058-5d6a0aa58c19,Oneal and Sons,Niger,0111,A01,"Holt, Galvan and King",Seychelles,0111,A01,26715.35,USD,structuring,2025-07-08
4dcba663-05d9-4772-b46e-f39fbee61c34,Miller-Vasquez,Vanuatu,4711,G47,Simmons-Scott,Reunion,8622,Q86,15127.12,USD,normal,2025-04-28
3122e55f-503f-4b07-97e2-d48dc3da7c63,Fisher-Miller,Namibia,6419,K64,"Fleming, Dunn and Allison",Guinea-Bissau,4920,H49,42171.64,USD,normal,2025-01-29
d2a9aa7f-9afb-4594-83f9-68b06248de1a,Pearson Inc,Sao Tome and Principe,3511,D35,Greene-Beard,Guinea-Bissau,3020,C30,6999.49,USD,structuring,2025-06-03
07d72de7-6c3f-486e-a914-25e12824637b,Soto Group,Antigua and Barbuda,6201,J62,Mason-Martinez,Uganda,6419,K64,7935.67,USD,normal,2025-01-11
083cc9d3-7611-4a62-8e2e-ecee02c6128d,Irwin-Murphy,Niger,6419,K64,Brock and Sons,Israel,8622,Q86,46236.29,USD,normal,2025-03-02
553cda71-c635-4251-aede-4a73fadddae4,"Martin, Turner and Pena",Peru,3511,D35,George-Ray,British Indian Ocean Territory (Chagos Archipelago),4920,H49,47609.16,USD,normal,2025-02-09
18f0765e-1e5b-4cd4-8532-fe98e0940421,"Morton, Ford and Myers",Macedonia,0111,A01,Shaw PLC,Western Sahara,6419,K64,9361.01,USD,layering,2025-01-22
45d48b71-3ae7-45e8-80ae-2bae3e74d0a3,Hooper-Anderson,Belarus,6201,J62,Williamson Inc,Madagascar,4920,H49,3654.76,USD,structuring,2025-05-19
e4272256-5157-4efc-a451-16f42132d1d2,Tucker-Chapman,Belarus,0111,A01,Simpson-Baker,Gibraltar,3511,D35,14010.23,USD,normal,2025-03-31
dff16eff-a8f0-40d2-9926-e7a2558711fe,"Delgado, Wagner and Perry",Senegal,6419,K64,"Fleming, Jones and Fox",Chad,0111,A01,21648.66,USD,normal,2025-02-14
0677ddcc-41ac-41ec-b329-86dc29481423,"Murphy, Vazquez and Chaney",Congo,0111,A01,Sanchez and Sons,Cape Verde,3511,D35,28804.03,USD,normal,2025-03-10
348c0b90-2cfe-460f-ba6b-053ede905beb,Lee-Campbell,French Guiana,6201,J62,Perez LLC,Slovakia (Slovak Republic),4920,H49,40969.89,USD,normal,2025-06-07
40ecb3ed-cccc-492b-addd-1d123607f865,Williams-Jones,Oman,0111,A01,Manning-Rojas,Monaco,6419,K64,4061.43,USD,normal,2025-06-12
48204a9d-bf02-415e-b302-5acc8469dd76,Reed-Reid,Bolivia,4920,H49,"Leonard, Perez and Stevens",Vietnam,6419,K64,28928.43,USD,normal,2025-06-06
9d1ecf38-1ca5-436b-bccc-16e05d3dc49c,"Herrera, Davis and Alexander",Sri Lanka,4711,G47,"May, Mendez and Navarro",British Virgin Islands,3020,C30,38344.57,USD,normal,2025-08-03
66dbd76b-b924-4acb-a9e5-4cc8caa7db38,"Jennings, Hendricks and Contreras",Liechtenstein,3020,C30,Brown and Sons,Fiji,4711,G47,25617.99,USD,normal,2025-04-04
a57319c5-a18b-48b0-a556-8534887457e7,"Aguilar, Smith and Reilly",Japan,4711,G47,"Vincent, Matthews and Martinez",Yemen,4920,H49,19317.77,USD,normal,2025-03-24
d934d233-4338-40dd-8cf2-466862db9e32,"Garza, Glass and Evans",Mozambique,8622,Q86,Wagner-Lewis,Nepal,8622,Q86,9731.25,USD,layering,2025-01-18
ab2b9af4-3779-4813-89f0-3a47b7d01eb5,Anderson-Baker,Gambia,3511,D35,"Larsen, Francis and Hernandez",Romania,4920,H49,24171.61,USD,structuring,2025-01-20
99c052d9-d074-4617-9cac-2d28b840c467,"Hooper, Rodriguez and White",Bermuda,4711,G47,Vaughn PLC,Tunisia,4711,G47,13960.43,USD,normal,2025-01-08
8a7f1b5c-83ed-4c32-bb0d-d3a1a90fbef4,"Carter, Molina and Wagner",Finland,0111,A01,"Haynes, Ferguson and Norman",Brunei Darussalam,3020,C30,1227.04,USD,normal,2025-07-15
10e11668-a98e-4a40-9b88-ab5635925cfc,Edwards Inc,Bermuda,3511,D35,Ware-Moore,Cuba,6201,J62,47189.69,USD,normal,2025-03-07
963e88a4-a7ab-47e3-b58f-f230659e3fac,Simmons-Scott,Reunion,8622,Q86,Simmons-Scott,Jersey,3020,C30,28942.77,USD,same-owner,2025-01-23
d062a323-9fc4-4e9a-8874-717920b501e4,Jordan Inc,Congo,6419,K64,Benitez Ltd,Mongolia,3020,C30,30659.7,USD,normal,2025-01-15
5a2825ae-6781-407d-948f-5a52b2b1e532,"Daniels, Holmes and Petersen",Italy,3020,C30,Simpson LLC,Saint Kitts and Nevis,3511,D35,30679.69,USD,normal,2025-02-13
c8036199-870d-4a38-bc3a-88e4eb5aae70,Gross Group,Zimbabwe,3020,C30,"Daniels, Holmes and Petersen",Italy,3020,C30,29286.14,USD,normal,2025-08-04
b3ab7d28-7e1d-49a1-901d-b1c7394a337a,"Todd, Ferguson and Cole",Malaysia,3020,C30,Stanton Ltd,Chile,8622,Q86,46095.33,USD,normal,2025-06-01
4eb8558f-778d-44c0-94da-b1d2bf0f4ef7,"Fleming, Jones and Fox",Chad,0111,A01,Hunt and Sons,Sao Tome and Principe,3511,D35,18439.56,USD,normal,2025-07-29
2d551908-6f71-4b20-bd55-7d9e5b1958cd,Dixon-Johnson,Dominica,4711,G47,Rodriguez-Li,Paraguay,6201,J62,15368.23,USD,normal,2025-03-31
1a5c5c8c-4ad1-47c5-9234-e1d0c8678305,Taylor Ltd,Hong Kong,4920,H49,Norris-Myers,Sri Lanka,6419,K64,35491.93,USD,normal,2025-06-03
a06ed325-74a1-471e-a2b7-e4de72d695ad,Faulkner Inc,Uzbekistan,0111,A01,Stanton Ltd,North Korea,8622,Q86,49190.79,USD,high-risk-country,2025-07-11
cf8aea48-e065-46e3-ba95-043c6b7a778c,"May, Mills and Anderson",Slovenia,3020,C30,"Haney, Palmer and Young",New Zealand,0111,A01,20146.68,USD,structuring,2025-07-08
130b4fd1-19a4-469b-9805-af4d61e0bf31,"Foster, Terry and Mitchell",Finland,0111,A01,"Perez, Johnson and Carter",Pitcairn Islands,3511,D35,9465.92,USD,layering,2025-06-04
cc37db96-b078-45c2-8c94-3fbf0217581a,"Johnson, Long and Johnson",China,8622,Q86,Williams PLC,Netherlands,4711,G47,33319.16,USD,normal,2025-07-11
9717ce0b-a367-4328-beb0-e174ffd23c00,Harrison-Caldwell,Israel,4920,H49,Williams PLC,Netherlands,4711,G47,25501.78,USD,normal,2025-02-12
3fa09dc9-aa07-4cc5-8f61-cb4d2494f788,"Maxwell, Acosta and Martinez",Antigua and Barbuda,4711,G47,Sellers LLC,Malta,4711,G47,21359.32,USD,normal,2025-03-25
07063d73-afa4-4fb2-a924-4185013cf538,"Foster, Terry and Mitchell",Finland,0111,A01,Mack PLC,Barbados,4920,H49,38815.67,USD,normal,2025-01-28
e470fa5f-ebf7-4679-a126-ee301665ba31,"Williams, Castaneda and Lawrence",Cocos (Keeling) Islands,4711,G47,"Newton, Perez and Bennett",Papua New Guinea,6419,K64,4975.58,USD,structuring,2025-01-02
1cac5686-c2fb-4eea-b176-893d0a8f2f0d,"Pacheco, Mejia and Thompson",Korea,3511,D35,"Miller, Brown and Riley",Japan,6419,K64,9316.64,USD,layering,2025-06-29
6f3056ab-002e-408a-92b7-a773341e4dcd,Hoffman-Brown,Andorra,6419,K64,Rogers Group,Fiji,3511,D35,37826.39,USD,normal,2025-06-28
ba922b22-2288-4822-ac7b-fe617eaaa72a,"Lane, Small and Gonzalez",Turks and Caicos Islands,8622,Q86,Gomez Group,Switzerland,8622,Q86,27255.39,USD,normal,2025-08-02
9df126b1-d3c8-4b62-9622-9494fe010d51,Maldonado-Williams,Spain,0111,A01,"Fleming, Dunn and Allison",Iran,4920,H49,38162.63,USD,high-risk-country,2025-02-13
